ticker,exchange,volatility_1y,last_close,observations,lookback_period,as_of_date,avg_dollar_volume_63d,rank_within_exchange,global_rank
ABLV,NASDAQ,0.8688158313000955,2.700000047683716,249,1y,2024-01-01,,450,458
EKSO,NASDAQ,0.8680080074189873,37.5,249,1y,2024-01-01,,451,459
JSPR,NASDAQ,0.8679482590365418,7.889999866485596,249,1y,2024-01-01,,452,460
AEHR,NASDAQ,0.8678798818799821,26.530000686645508,249,1y,2024-01-01,,453,461
BRTX,NASDAQ,0.8662356995844466,1.73989999294281,249,1y,2024-01-01,,454,462
CRBU,NASDAQ,0.8653230275578433,5.730000019073486,249,1y,2024-01-01,,455,463
DWSN,NASDAQ,0.864595606096583,1.5626027584075928,249,1y,2024-01-01,,456,464
ILAG,NASDAQ,0.8644211881459065,7.25,249,1y,2024-01-01,,457,465
KPTI,NASDAQ,0.8636410919097538,12.975000381469727,249,1y,2024-01-01,,458,466
KINS,NASDAQ,0.860430588255723,2.109266519546509,249,1y,2024-01-01,,459,467
EVGO,NASDAQ,0.8597707812535209,3.5799999237060547,249,1y,2024-01-01,,460,468
ELDN,NASDAQ,0.8596488849271892,1.7999999523162842,249,1y,2024-01-01,,461,469
KZIA,NASDAQ,0.8538636798031277,22.0,249,1y,2024-01-01,,462,471
BNGO,NASDAQ,0.8535255283566613,113.4000015258789,249,1y,2024-01-01,,463,472
ASMB,NASDAQ,0.8526614040401351,9.84000015258789,249,1y,2024-01-01,,464,473
EHTH,NASDAQ,0.8506111748500345,8.720000267028809,249,1y,2024-01-01,,465,474
CRVO,NASDAQ,0.849578847665446,7.630000114440918,249,1y,2024-01-01,,466,475
APPS,NASDAQ,0.8494664565904607,6.860000133514404,249,1y,2024-01-01,,467,476
ASTS,NASDAQ,0.8481634419931452,6.03000020980835,249,1y,2024-01-01,,468,477
CDNA,NASDAQ,0.8477294976640758,12.0,249,1y,2024-01-01,,469,478
INO,NASDAQ,0.8476583223385709,6.119999885559082,249,1y,2024-01-01,,470,479
ECOR,NASDAQ,0.8466531403840203,5.952000141143799,249,1y,2024-01-01,,471,480
MBRX,NASDAQ,0.8465221023478446,321.75,249,1y,2024-01-01,,472,481
CCLD,NASDAQ,0.8459834589193507,1.5199999809265137,249,1y,2024-01-01,,473,482
CHR,NASDAQ,0.8445458100067609,157.0,249,1y,2024-01-01,,474,483
VSA,NASDAQ,0.8436424587611889,52.5,249,1y,2024-01-01,,475,484
CODX,NASDAQ,0.8424546743775495,39.900001525878906,249,1y,2024-01-01,,476,485
MASS,NASDAQ,0.842387936661439,11.220000267028809,249,1y,2024-01-01,,477,486
IOVA,NASDAQ,0.8422335669090343,8.130000114440918,249,1y,2024-01-01,,478,487
BOF,NASDAQ,0.8418401912158346,1.2100000381469727,135,1y,2024-01-01,,479,488
CLYM,NASDAQ,0.8412284250053098,2.700000047683716,249,1y,2024-01-01,,480,489
CREX,NASDAQ,0.8411313746374817,2.359999895095825,249,1y,2024-01-01,,481,490
KUST,NASDAQ,0.8402611876030406,12720.0,249,1y,2024-01-01,,482,492
ENLV,NASDAQ,0.8402475721364812,2.700000047683716,249,1y,2024-01-01,,483,493
CRDO,NASDAQ,0.8381941222102596,19.469999313354492,249,1y,2024-01-01,,484,494
FOSL,NASDAQ,0.8360819177312371,1.4600000381469727,249,1y,2024-01-01,,485,495
JG,NASDAQ,0.8339192976264526,2.8499999046325684,249,1y,2024-01-01,,486,496
MREO,NASDAQ,0.8294199933533641,2.309999942779541,249,1y,2024-01-01,,487,497
JF,NASDAQ,0.8292404813593258,1.1100000143051147,249,1y,2024-01-01,,488,498
LXRX,NASDAQ,0.8283433981411371,1.5299999713897705,249,1y,2024-01-01,,489,499
LPCN,NASDAQ,0.8278340993555474,2.7899999618530273,249,1y,2024-01-01,,490,500
FRSX,NASDAQ,0.8270181676465699,21.6299991607666,249,1y,2024-01-01,,491,501
ARQT,NASDAQ,0.8270074599415892,3.2300000190734863,249,1y,2024-01-01,,492,502
CRDF,NASDAQ,0.8263513584387411,1.4800000190734863,249,1y,2024-01-01,,493,503
INDP,NASDAQ,0.8256382348247417,49.279998779296875,249,1y,2024-01-01,,494,504
DNTH,NASDAQ,0.8231800759659383,10.399999618530273,249,1y,2024-01-01,,495,505
EVGN,NASDAQ,0.8226108848643635,8.399999618530273,249,1y,2024-01-01,,496,506
LRMR,NASDAQ,0.8222251908171524,4.550000190734863,249,1y,2024-01-01,,497,507
FARM,NASDAQ,0.8208816155639359,3.059999942779541,249,1y,2024-01-01,,498,508
CLRO,NASDAQ,0.818407863475483,11.105661392211914,249,1y,2024-01-01,,499,509
HNST,NASDAQ,0.8171492806221131,3.299999952316284,249,1y,2024-01-01,,500,510
CVNA,NYSE,1.42246042707952,52.939998626708984,249,1y,2024-01-01,,1,126
HKD,NYSE,1.3993191234677396,4.170000076293945,249,1y,2024-01-01,,2,136
QXO,NYSE,1.3990229632864635,114.03409576416016,249,1y,2024-01-01,,3,137
MCB,NYSE,1.0681861466290916,55.0179328918457,249,1y,2024-01-01,,4,291
NRGV,NYSE,1.0248709315743942,2.3299999237060547,249,1y,2024-01-01,,5,322
EVTL,NYSE,0.9193679135098098,6.880000114440918,249,1y,2024-01-01,,6,407
WBX,NYSE,0.9096783529867889,1.75,249,1y,2024-01-01,,7,411
DNA,NYSE,0.880345527822125,67.5999984741211,249,1y,2024-01-01,,8,446
EBS,NYSE,0.8546541632539297,2.4000000953674316,249,1y,2024-01-01,,9,470
CTEV,NYSE,0.8409333276520597,57.599998474121094,249,1y,2024-01-01,,10,491
IH,NYSE,0.7333061299977146,2.750882148742676,249,1y,2024-01-01,,11,511
DBI,NYSE,0.7253286341116741,8.110799789428711,249,1y,2024-01-01,,12,512
RERE,NYSE,0.7047640439099431,1.9199999570846558,249,1y,2024-01-01,,13,513
TAL,NYSE,0.6619383388913355,12.630000114440918,249,1y,2024-01-01,,14,514
RCUS,NYSE,0.6302573109735579,19.100000381469727,249,1y,2024-01-01,,15,515
WEAV,NYSE,0.6247484445912641,11.470000267028809,249,1y,2024-01-01,,16,516
RSI,NYSE,0.622635823960408,4.489999771118164,249,1y,2024-01-01,,17,517
YPF,NYSE,0.6183150815506695,17.190000534057617,249,1y,2024-01-01,,18,518
NGL,NYSE,0.6172025920372028,5.570000171661377,249,1y,2024-01-01,,19,519
CTDD,NYSE,0.6136564547903038,8.039334297180176,249,1y,2024-01-01,,20,520
GTN,NYSE,0.5864748112281746,7.691628932952881,249,1y,2024-01-01,,21,521
VSCO,NYSE,0.5837524006890389,26.540000915527344,249,1y,2024-01-01,,22,522
WRBY,NYSE,0.5546520099483535,14.100000381469727,249,1y,2024-01-01,,23,523
ODV,NYSE,0.5241782374483971,2.9100000858306885,249,1y,2024-01-01,,24,524
BDN,NYSE,0.5007331701819782,4.1349005699157715,249,1y,2024-01-01,,25,525
RH,NYSE,0.49964997622832236,291.4800109863281,249,1y,2024-01-01,,26,526
GBTG,NYSE,0.49136837503005426,6.449999809265137,249,1y,2024-01-01,,27,527
CRK,NYSE,0.48977252750789535,8.850000381469727,249,1y,2024-01-01,,28,528
RKT,NYSE,0.48896306449527305,13.702549934387207,249,1y,2024-01-01,,29,529
GHG,NYSE,0.48245777532461304,3.6435914039611816,249,1y,2024-01-01,,30,530
HY,NYSE,0.4786647420673494,58.04737854003906,249,1y,2024-01-01,,31,531
ELAN,NYSE,0.46801536795828746,14.899999618530273,249,1y,2024-01-01,,32,532
RMAX,NYSE,0.46544808939444204,13.329999923706055,249,1y,2024-01-01,,33,533
VTS,NYSE,0.4566783358244954,17.872394561767578,244,1y,2024-01-01,,34,534
GBCI,NYSE,0.4419906804413928,38.86337661743164,249,1y,2024-01-01,,35,535
WCC,NYSE,0.43634388136814733,170.3031768798828,249,1y,2024-01-01,,36,536
TFC,NYSE,0.4344147141541389,33.07872772216797,249,1y,2024-01-01,,37,537
RES,NYSE,0.4331551134541742,6.836631774902344,249,1y,2024-01-01,,38,538
PRSU,NYSE,0.4318193012066334,36.20000076293945,249,1y,2024-01-01,,39,539
KRC,NYSE,0.42620078043929377,35.370880126953125,249,1y,2024-01-01,,40,540
WBS,NYSE,0.4226821694142463,47.43708419799805,249,1y,2024-01-01,,41,541
PNFP,NYSE,0.4196998106038403,85.10417175292969,249,1y,2024-01-01,,42,542
PVH,NYSE,0.4133302898505666,121.65431213378906,249,1y,2024-01-01,,43,543
ONTO,NYSE,0.4130974838221855,152.89999389648438,249,1y,2024-01-01,,44,544
FC,NYSE,0.40997095881776885,43.529998779296875,249,1y,2024-01-01,,45,545
RNGR,NYSE,0.40155946505325846,9.83292293548584,249,1y,2024-01-01,,46,546
ASBA,NYSE,0.4005122414011657,18.709623336791992,208,1y,2024-01-01,,47,547
CVI,NYSE,0.40023559154419847,28.779306411743164,249,1y,2024-01-01,,48,548
IIPR,NYSE,0.399550038269563,81.23395538330078,249,1y,2024-01-01,,49,549
PAAS,NYSE,0.3971484433596191,15.788772583007812,249,1y,2024-01-01,,50,550
NOA,NYSE,0.39650230932782055,20.218626022338867,249,1y,2024-01-01,,51,551
WNC,NYSE,0.39447392767221934,24.37534523010254,249,1y,2024-01-01,,52,552
DV,NYSE,0.3890017502464435,36.779998779296875,249,1y,2024-01-01,,53,553
AN,NYSE,0.3830065321249347,150.17999267578125,249,1y,2024-01-01,,54,554
NC,NYSE,0.38044655051052695,34.40361785888672,249,1y,2024-01-01,,55,555
VTOL,NYSE,0.37169381052072303,28.187801361083984,249,1y,2024-01-01,,56,556
AXR,NYSE,0.3681486862780964,21.969999313354492,249,1y,2024-01-01,,57,557
KGC,NYSE,0.36427984294842336,5.911637783050537,249,1y,2024-01-01,,58,558
UBER,NYSE,0.35924553380186075,61.56999969482422,249,1y,2024-01-01,,59,559
SLVM,NYSE,0.3583647659491146,46.01483917236328,249,1y,2024-01-01,,60,560
CXW,NYSE,0.35644256190866563,14.529999732971191,249,1y,2024-01-01,,61,561
GFF,NYSE,0.3551190225522085,59.63459777832031,249,1y,2024-01-01,,62,562
FCX,NYSE,0.35330807564982974,41.302616119384766,249,1y,2024-01-01,,63,563
TLYS,NYSE,0.3503215284620652,7.539999961853027,249,1y,2024-01-01,,64,564
ATI,NYSE,0.34955861046878733,45.470001220703125,249,1y,2024-01-01,,65,565
FBP,NYSE,0.3383060603113134,15.354589462280273,249,1y,2024-01-01,,66,566
TPH,NYSE,0.33792798974910226,35.400001525878906,249,1y,2024-01-01,,67,567
STM,NYSE,0.33759352624161454,48.817630767822266,249,1y,2024-01-01,,68,568
LZB,NYSE,0.3370146755691222,35.12553405761719,249,1y,2024-01-01,,69,569
ENS,NYSE,0.335141268408315,98.89603424072266,249,1y,2024-01-01,,70,570
PUK,NYSE,0.33436604688444155,21.207603454589844,249,1y,2024-01-01,,71,571
TFII,NYSE,0.3337167299441117,132.9741668701172,249,1y,2024-01-01,,72,572
IDT,NYSE,0.3329687265599938,33.72676086425781,249,1y,2024-01-01,,73,573
TWO,NYSE,0.33106159234252147,10.190385818481445,249,1y,2024-01-01,,74,574
APTV,NYSE,0.3302797297785049,89.72000122070312,249,1y,2024-01-01,,75,575
HVT,NYSE,0.329595288830975,31.540239334106445,249,1y,2024-01-01,,76,576
AVTR,NYSE,0.32458260221284957,22.829999923706055,249,1y,2024-01-01,,77,577
UGI,NYSE,0.3185764779135015,21.96542739868164,249,1y,2024-01-01,,78,578
UNM,NYSE,0.31505434032109014,42.66693115234375,249,1y,2024-01-01,,79,579
ARR,NYSE,0.31468578805735764,13.444074630737305,249,1y,2024-01-01,,80,580
BIPI,NYSE,0.31255294076372636,15.939846992492676,249,1y,2024-01-01,,81,581
GPN,NYSE,0.3110600494408944,123.97237396240234,249,1y,2024-01-01,,82,582
MTX,NYSE,0.31098179398725084,70.29178619384766,249,1y,2024-01-01,,83,583
VRE,NYSE,0.31034041109252203,15.154959678649902,249,1y,2024-01-01,,84,584
CQP,NYSE,0.30939299635020756,43.168373107910156,249,1y,2024-01-01,,85,585
EPAC,NYSE,0.3089514203787611,31.030208587646484,249,1y,2024-01-01,,86,586
PAG,NYSE,0.30877247197755614,150.3044891357422,249,1y,2024-01-01,,87,587
RPC,NYSE,0.3084503929551128,9.893610000610352,249,1y,2024-01-01,,88,588
BEPH,NYSE,0.30138656248824586,13.260475158691406,249,1y,2024-01-01,,89,589
NOMD,NYSE,0.29858346901399924,15.489389419555664,249,1y,2024-01-01,,90,590
PII,NYSE,0.29804666163532706,85.91670989990234,249,1y,2024-01-01,,91,591
CTS,NYSE,0.2968674365470526,43.39888381958008,249,1y,2024-01-01,,92,592
VPG,NYSE,0.2965214424260142,34.06999969482422,249,1y,2024-01-01,,93,593
RBC,NYSE,0.2917339612249269,284.8900146484375,249,1y,2024-01-01,,94,594
ZWS,NYSE,0.2908013854382097,28.7884578704834,249,1y,2024-01-01,,95,595
YELP,NYSE,0.2907411865341534,47.34000015258789,249,1y,2024-01-01,,96,596
HPE,NYSE,0.2863044077008016,15.995859146118164,249,1y,2024-01-01,,97,597
EVR,NYSE,0.28579653268129523,166.1936798095703,249,1y,2024-01-01,,98,598
TNC,NYSE,0.2854221573520303,89.80455780029297,249,1y,2024-01-01,,99,599
COP,NYSE,0.2846772506442541,108.28990173339844,249,1y,2024-01-01,,100,600
PSX,NYSE,0.2842273561113901,123.24114990234375,249,1y,2024-01-01,,101,601
RPM,NYSE,0.28260178177098466,107.29972076416016,249,1y,2024-01-01,,102,602
RJF,NYSE,0.28168304686708895,108.50462341308594,249,1y,2024-01-01,,103,603
SXI,NYSE,0.27928851360232015,155.9894561767578,249,1y,2024-01-01,,104,604
FLS,NYSE,0.27780131275740955,39.81257629394531,249,1y,2024-01-01,,105,605
KRG,NYSE,0.27691223311951735,20.430936813354492,249,1y,2024-01-01,,106,606
REXR,NYSE,0.27538300289995626,51.71518325805664,249,1y,2024-01-01,,107,607
PWR,NYSE,0.2749017703774568,215.2699737548828,249,1y,2024-01-01,,108,608
WEX,NYSE,0.274178896170421,194.5500030517578,249,1y,2024-01-01,,109,609
FNV,NYSE,0.2719975593322562,108.76051330566406,249,1y,2024-01-01,,110,610
ESI,NYSE,0.27182215060985376,22.503219604492188,249,1y,2024-01-01,,111,611
LEN,NYSE,0.27139141846552267,139.43301391601562,249,1y,2024-01-01,,112,612
RIO,NYSE,0.2694402819133377,63.66859436035156,249,1y,2024-01-01,,113,613
VOYA,NYSE,0.2656907935458745,68.9928970336914,249,1y,2024-01-01,,114,614
R,NYSE,0.2594586139147415,109.69080352783203,249,1y,2024-01-01,,115,615
HFRO,NYSE,0.25634037071946786,6.426591396331787,249,1y,2024-01-01,,116,616
CTVA,NYSE,0.2562460272412076,46.78434371948242,249,1y,2024-01-01,,117,617
ARW,NYSE,0.2556542359753566,122.25,249,1y,2024-01-01,,118,618
GWW,NYSE,0.2547297704969533,813.3135375976562,249,1y,2024-01-01,,119,619
APD,NYSE,0.2533690085475161,259.7738952636719,249,1y,2024-01-01,,120,620
GPC,NYSE,0.2532735063489391,129.1756134033203,249,1y,2024-01-01,,121,621
WPP,NYSE,0.2527806191028747,42.570579528808594,249,1y,2024-01-01,,122,622
GGG,NYSE,0.25196365886245997,84.32339477539062,249,1y,2024-01-01,,123,623
KEX,NYSE,0.2499205232368769,78.4800033569336,249,1y,2024-01-01,,124,624
ZTS,NYSE,0.2486948369442422,192.05126953125,249,1y,2024-01-01,,125,625
SWX,NYSE,0.24805403958339525,58.74649429321289,249,1y,2024-01-01,,126,626
RGA,NYSE,0.24760432739588178,155.38087463378906,249,1y,2024-01-01,,127,627
NTST,NYSE,0.24695106113660206,15.970065116882324,249,1y,2024-01-01,,128,628
VVV,NYSE,0.2469306243046883,37.58000183105469,249,1y,2024-01-01,,129,629
EPR,NYSE,0.24639564971906402,41.49820327758789,249,1y,2024-01-01,,130,630
ASH,NYSE,0.24599103177404014,79.82965850830078,249,1y,2024-01-01,,131,631
IFS,NYSE,0.24447482421756092,20.322004318237305,249,1y,2024-01-01,,132,632
UDR,NYSE,0.24413618228537537,34.7284049987793,249,1y,2024-01-01,,133,633
HMN,NYSE,0.24259075428845436,30.23821449279785,249,1y,2024-01-01,,134,634
ELV,NYSE,0.24239792791641487,453.6773376464844,249,1y,2024-01-01,,135,635
RLI,NYSE,0.2422360250341773,61.86028289794922,249,1y,2024-01-01,,136,636
HEI,NYSE,0.2416403263511105,178.4682159423828,249,1y,2024-01-01,,137,637
DD,NYSE,0.2397022913652135,30.784006118774414,249,1y,2024-01-01,,138,638
EMA,NYSE,0.23872633851433891,33.9071159362793,249,1y,2024-01-01,,139,639
TPTA,NYSE,0.23773789410315185,15.141940116882324,249,1y,2024-01-01,,140,640
SRV,NYSE,0.23438387264867716,23.900062561035156,249,1y,2024-01-01,,141,641
HGLB,NYSE,0.23406795324817836,5.933255195617676,249,1y,2024-01-01,,142,642
INVH,NYSE,0.23403431562684057,31.377798080444336,249,1y,2024-01-01,,143,643
GOF,NYSE,0.23342803233003284,9.095757484436035,249,1y,2024-01-01,,144,644
HDB,NYSE,0.23314661380230964,32.762325286865234,249,1y,2024-01-01,,145,645
SYK,NYSE,0.23290605549372131,294.00384521484375,249,1y,2024-01-01,,146,646
NPK,NYSE,0.23084669264036112,74.4293441772461,249,1y,2024-01-01,,147,647
RITM,NYSE,0.2306984480224987,8.916607856750488,249,1y,2024-01-01,,148,648
NVR,NYSE,0.23058545905018868,7000.4501953125,249,1y,2024-01-01,,149,649
MGRB,NYSE,0.22681641088404284,16.3538761138916,249,1y,2024-01-01,,150,650
WPC,NYSE,0.22580328533965324,57.5910758972168,249,1y,2024-01-01,,151,651
NOC,NYSE,0.22562489241854142,451.0934753417969,249,1y,2024-01-01,,152,652
PYT,NYSE,0.22527195982330314,19.638246536254883,249,1y,2024-01-01,,153,653
HESM,NYSE,0.22492709798124566,26.565176010131836,249,1y,2024-01-01,,154,654
LYB,NYSE,0.22434019814242478,80.85499572753906,249,1y,2024-01-01,,155,655
TDG,NYSE,0.22430735644890928,896.4923706054688,249,1y,2024-01-01,,156,656
EIX,NYSE,0.22316948408008028,64.49334716796875,249,1y,2024-01-01,,157,657
HWM,NYSE,0.2231405658648886,53.78127670288086,249,1y,2024-01-01,,158,658
HMC,NYSE,0.22245961270158884,28.949481964111328,249,1y,2024-01-01,,159,659
CPAC,NYSE,0.2222350750995864,4.708522796630859,249,1y,2024-01-01,,160,660
FLO,NYSE,0.22171808461405773,19.63389015197754,249,1y,2024-01-01,,161,661
GATX,NYSE,0.22110308760799713,116.04354095458984,249,1y,2024-01-01,,162,662
SPGI,NYSE,0.22066136954478952,432.90179443359375,249,1y,2024-01-01,,163,663
RCI,NYSE,0.21802759357445264,43.11479568481445,249,1y,2024-01-01,,164,664
IHG,NYSE,0.2176519745195512,87.41118621826172,249,1y,2024-01-01,,165,665
UVV,NYSE,0.2131135542972816,58.65725326538086,249,1y,2024-01-01,,166,666
RACE,NYSE,0.2123045384871374,333.6142578125,249,1y,2024-01-01,,167,667
TEL,NYSE,0.21196660616815388,136.04165649414062,249,1y,2024-01-01,,168,668
OIA,NYSE,0.20814527112883235,5.594204425811768,249,1y,2024-01-01,,169,669
PSTL,NYSE,0.19894416891814176,12.514796257019043,249,1y,2024-01-01,,170,670
NDMO,NYSE,0.1967836974330514,8.754222869873047,249,1y,2024-01-01,,171,671
BR,NYSE,0.1953921797360142,198.2509765625,249,1y,2024-01-01,,172,672
NGG,NYSE,0.1913958839860283,57.65434646606445,249,1y,2024-01-01,,173,673
ATO,NYSE,0.18790259026354159,109.80844116210938,249,1y,2024-01-01,,174,674
PSF,NYSE,0.18523581830544983,15.944631576538086,249,1y,2024-01-01,,175,675
WCN,NYSE,0.18247825723457187,147.220458984375,249,1y,2024-01-01,,176,676
GIB,NYSE,0.18041869937598662,106.60047149658203,249,1y,2024-01-01,,177,677
QGEN,NYSE,0.1802866825759453,43.24738311767578,249,1y,2024-01-01,,178,678
TSLX,NYSE,0.18019300630113894,17.423974990844727,249,1y,2024-01-01,,179,679
ATR,NYSE,0.1795972433220872,120.19989013671875,249,1y,2024-01-01,,180,680
NNI,NYSE,0.17753490198040306,86.18580627441406,249,1y,2024-01-01,,181,681
ENJ,NYSE,0.17445120703519673,19.036195755004883,249,1y,2024-01-01,,182,682
RMI,NYSE,0.17398608833988038,12.873685836791992,249,1y,2024-01-01,,183,683
KMI,NYSE,0.1737039866370237,15.80632209777832,249,1y,2024-01-01,,184,684
HSY,NYSE,0.17247658338848013,174.23947143554688,249,1y,2024-01-01,,185,685
NMCO,NYSE,0.1695126532841725,8.46650505065918,249,1y,2024-01-01,,186,686
JNJ,NYSE,0.1652233329762231,146.637939453125,249,1y,2024-01-01,,187,687
HTFC,NYSE,0.1627262156691032,21.20860481262207,249,1y,2024-01-01,,188,688
RMM,NYSE,0.16057130881969064,11.989151954650879,249,1y,2024-01-01,,189,689
GUG,NYSE,0.14831019458081973,11.882465362548828,249,1y,2024-01-01,,190,690
GRX,NYSE,0.14556790631842761,8.063034057617188,249,1y,2024-01-01,,191,691
RFM,NYSE,0.14404160465717147,13.082493782043457,249,1y,2024-01-01,,192,692
RIV,NYSE,0.1412124987262223,7.9865641593933105,249,1y,2024-01-01,,193,693
ETV,NYSE,0.1353030269694383,10.146659851074219,249,1y,2024-01-01,,194,694
DBL,NYSE,0.13130977098072022,12.649908065795898,249,1y,2024-01-01,,195,695
NKX,NYSE,0.13124002227137435,9.899446487426758,249,1y,2024-01-01,,196,696
NPCT,NYSE,0.12843520380460122,7.67526912689209,249,1y,2024-01-01,,197,697
WDI,NYSE,0.12578244128203508,10.71557331085205,249,1y,2024-01-01,,198,698
GJT,NYSE,0.12558561612851543,19.47791862487793,249,1y,2024-01-01,,199,699
MYI,NYSE,0.12382293391436691,10.154831886291504,249,1y,2024-01-01,,200,700
PRS,NYSE,0.11942265552911747,21.90992546081543,249,1y,2024-01-01,,201,701
IGA,NYSE,0.11625761463080772,6.792792320251465,249,1y,2024-01-01,,202,702
JQC,NYSE,0.11510159282672762,3.990865707397461,249,1y,2024-01-01,,203,703
IIF,NYSE,0.11177586052592459,18.055953979492188,249,1y,2024-01-01,,204,704
NOM,NYSE,0.10460593981461748,8.62508773803711,249,1y,2024-01-01,,205,705
RCB,NYSE,0.10014885275787422,21.289321899414062,249,1y,2024-01-01,,206,706
NAZ,NYSE,0.09655957745181264,9.224501609802246,249,1y,2024-01-01,,207,707
JHS,NYSE,0.09375974068332464,9.715495109558105,249,1y,2024-01-01,,208,708
ETX,NYSE,0.0919036165819356,15.472073554992676,249,1y,2024-01-01,,209,709
DDT,NYSE,0.08457271242536951,21.864545822143555,249,1y,2024-01-01,,210,710
